nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.38,0.74,0.39,0.76,0.37,0.76,0,0,0,0,0.42,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.91,0.23,0.96,0.38,0.89,0.4,0.87,0.35,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.89,0.23,0.96,0.38,0.89,0.4,0.87,0.35,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.89,0.23,0.96,0.38,0.89,0.39,0.87,0.35,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.89,0.23,0.96,0.38,0.89,0.39,0.87,0.35,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.89,0.23,0.96,0.38,0.89,0.38,0.85,0.35,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.39,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.39,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.78,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.38,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0.38,0.72,0.39,0.72,3
0.38,0.74,0.39,0.78,0.37,0.76,0,0,0,0,0.42,0.78,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.38,0.85,0.34,0.96,0.38,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.39,0.76,0.37,0.76,0,0,0,0,0.42,0.78,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.91,0.23,0.98,0.39,0.89,0.38,0.85,0.34,0.96,0.38,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.39,0.78,0.37,0.76,0,0,0,0,0.42,0.78,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.91,0.37,0.85,0.34,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.78,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.35,0.85,0.33,0.96,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.35,0.89,0.29,0.89,0.23,0.98,0.38,0.89,0.34,0.83,0.32,0.96,0.37,0.72,0.37,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.76,0.43,0.83,0.44,0.89,0.34,0.89,0.28,0.89,0.23,0.98,0.37,0.91,0.34,0.83,0.29,0.94,0.37,0.72,0.37,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.37,0.76,0,0,0,0,0.4,0.78,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.91,0.23,0.98,0.37,0.89,0.33,0.83,0.28,0.91,0.37,0.72,0.37,0.72,0,0,0.39,0.72,3
0.37,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.4,0.78,0.43,0.83,0.44,0.89,0.34,0.89,0.29,0.91,0.26,0.96,0.37,0.89,0.32,0.85,0.27,0.94,0.35,0.72,0.37,0.72,0,0,0.38,0.72,3
0.35,0.74,0.37,0.76,0.35,0.76,0,0,0,0,0.39,0.76,0.42,0.83,0.44,0.89,0.34,0.89,0.31,0.91,0.26,0.96,0.37,0.89,0.32,0.85,0.26,0.96,0.35,0.72,0.35,0.72,0,0,0.38,0.72,3
0.35,0.74,0.37,0.76,0.35,0.76,0,0,0,0,0.39,0.76,0.43,0.81,0.44,0.87,0.34,0.89,0.31,0.91,0.27,0.96,0.37,0.89,0.32,0.85,0.26,0.96,0.34,0.72,0.35,0.72,0,0,0.37,0.72,3
0.35,0.74,0.38,0.76,0.35,0.76,0,0,0,0,0.39,0.76,0.42,0.81,0.44,0.87,0.34,0.89,0.28,0.89,0.24,0.98,0.37,0.89,0.32,0.85,0.27,0.96,0.34,0.72,0.35,0.72,0,0,0.37,0.72,3
0.35,0.72,0.38,0.76,0.37,0.76,0,0,0,0,0.39,0.76,0.42,0.83,0.45,0.89,0.34,0.89,0.28,0.89,0.22,0.96,0.37,0.89,0.32,0.87,0.26,0.98,0,0,0.37,0.72,0,0,0.38,0.72,3
0.37,0.74,0.39,0.76,0.38,0.76,0.37,0.83,0.34,0.83,0.4,0.78,0.43,0.85,0.44,0.91,0.35,0.89,0.28,0.89,0.22,0.94,0.37,0.91,0.33,0.87,0.27,0.98,0.37,0.72,0.38,0.72,0,0,0.39,0.72,3
0.38,0.74,0.39,0.76,0.38,0.76,0,0,0,0,0.42,0.78,0.44,0.85,0.44,0.91,0.35,0.87,0.28,0.89,0.21,0.94,0.37,0.91,0.34,0.87,0.28,0.98,0.38,0.72,0.38,0.72,0,0,0.4,0.72,3
0.38,0.74,0.4,0.78,0.39,0.76,0,0,0,0,0.42,0.78,0.44,0.85,0.44,0.91,0.35,0.87,0.28,0.89,0.22,0.94,0.37,0.91,0.34,0.89,0.28,0.98,0.38,0.72,0.39,0.72,0,0,0.4,0.72,3
0.38,0.74,0.4,0.76,0.39,0.76,0,0,0,0,0.42,0.78,0.44,0.83,0.44,0.89,0.35,0.87,0.28,0.89,0.22,0.94,0.37,0.89,0.29,0.96,0.28,0.98,0.38,0.72,0.39,0.72,0,0,0.4,0.72,3
0.39,0.74,0.4,0.76,0.39,0.76,0,0,0,0,0.43,0.78,0.45,0.83,0.46,0.91,0.35,0.87,0.28,0.89,0.21,0.94,0.37,0.89,0.31,0.94,0.28,0.98,0.38,0.72,0.39,0.72,0,0,0.42,0.72,3
0.39,0.74,0.42,0.78,0.39,0.78,0,0,0,0,0.43,0.78,0.45,0.85,0.46,0.91,0.35,0.87,0.28,0.89,0.21,0.94,0.38,0.89,0.34,0.89,0.28,0.98,0,0,0.4,0.74,0,0,0.42,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.28,0.89,0.21,0.94,0.37,0.89,0.31,0.94,0.28,0.98,0,0,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.28,0.89,0.22,0.94,0.38,0.89,0.31,0.96,0,0,0,0,0.42,0.74,0,0,0.44,0.74,3
0.42,0.74,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.28,0.89,0.22,0.94,0.38,0.89,0.31,0.96,0,0,0,0,0.43,0.74,0,0,0.44,0.76,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.28,0.91,0.22,0.94,0.38,0.89,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.76,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.29,0.91,0.22,0.96,0.38,0.91,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.76,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.29,0.91,0.22,0.94,0.38,0.89,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.76,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.76,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.74,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.31,0.96,0,0,0.42,0.74,0.43,0.74,0,0,0.44,0.74,3
0.42,0.74,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.23,0.96,0.38,0.89,0.31,0.96,0,0,0,0,0.43,0.74,0,0,0.44,0.74,3
0.42,0.74,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.31,0.96,0,0,0,0,0.43,0.74,0,0,0.44,0.74,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.48,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.32,0.94,0.29,0.98,0.42,0.74,0.42,0.74,0,0,0.44,0.74,3
0.42,0.76,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.37,0.87,0.29,0.91,0.22,0.96,0.38,0.89,0.32,0.94,0.29,0.98,0.42,0.74,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.43,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.29,0.89,0.22,0.96,0.38,0.89,0.31,0.96,0,0,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.29,0.87,0.23,0.94,0.38,0.91,0.32,0.94,0.28,0.98,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.33,0.91,0.28,0.98,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.98,0,0,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0,0,0,0,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.91,0.29,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.28,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.35,0.89,0.29,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.28,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.28,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.74,0.42,0.78,0.4,0.76,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.28,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.28,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.37,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.29,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.78,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.4,0.74,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0,0,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.24,0.94,0.38,0.91,0.34,0.87,0.27,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.4,0.78,0,0,0,0,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.34,0.87,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.4,0.78,0.38,0.83,0.35,0.83,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.34,0.87,0.28,0.96,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.4,0.78,0.38,0.81,0.35,0.83,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.34,0.87,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.34,0.85,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.85,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.89,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.4,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.38,0.91,0.34,0.89,0.27,0.98,0.42,0.74,0.42,0.74,0,0,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.48,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0.42,0.74,0.42,0.74,0.4,0.74,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.89,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0,0,0.42,0.76,0.4,0.74,0.43,0.76,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.35,0.85,0.44,0.81,0.46,0.85,0.46,0.91,0.37,0.89,0.31,0.87,0.23,0.94,0.39,0.91,0.35,0.87,0.27,0.98,0.42,0.76,0.42,0.76,0.4,0.74,0.43,0.76,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.37,0.85,0.44,0.81,0.46,0.85,0.46,0.91,0.37,0.89,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.28,0.98,0.42,0.74,0.42,0.76,0.4,0.74,0.43,0.76,3
0.42,0.76,0.42,0.78,0.39,0.78,0.37,0.83,0.37,0.87,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.35,0.89,0.27,0.98,0.42,0.74,0.42,0.74,0.4,0.74,0.43,0.74,3
0.42,0.76,0.42,0.78,0.39,0.78,0.35,0.83,0.37,0.85,0.44,0.81,0.46,0.85,0.46,0.91,0.35,0.87,0.31,0.87,0.23,0.94,0.39,0.91,0.34,0.89,0.27,0.98,0.42,0.74,0.42,0.74,0.4,0.74,0.43,0.76,3
